	AveExpr	Coef.r1v3	Coef.r1v2	Coef.r2vr3	t.r1v3	t.r1v2	t.r2vr3	P.value.r1v3	P.value.r1v2	P.value.r2vr3	Results.r1v3	Results.r1v2	Results.r2vr3	Genes.genes.hgnc_symbol	Genes.genes.ensembl_gene_id	Genes.genes.length
6583	3.77688967351459	-0.000573321846442099	0.0336039262025625	-0.0341772480490046	0	0	0	1	1	1	0	0	0	LANCL2	ENSG00000132434	68400
6584	2.28881366922827	0.483939947582274	0.122244078304854	0.36169586927742	0	0	0	0.999999990511743	1	0.999999999999992	0	0	0	FIGNL1	ENSG00000132436	98407
6587	5.93707162477311	0.0204415968974816	-0.00346837215165774	0.0239099690491393	0	0	0	1	1	1	0	0	0	GRSF1	ENSG00000132463	24114
6588	0.948898561353124	-0.579127867374592	-0.0370940936347244	-0.542033773739868	0	0	0	0.942546084745686	0.999815084778927	0.975827169556169	0	0	0	ENAM	ENSG00000132464	18080
6589	12.0044501012468	-1.49819955014021	-0.284524760251173	-1.21367478988904	-1.68211049822339	0	-0.817781677281908	0.0465102052283344	0.992101577940297	0.206888487214888	0	0	0	JCHAIN	ENSG00000132465	26276
6590	6.02839681470851	-0.0928267571100596	-0.00743487768869588	-0.0853918794213637	0	0	0	1	1	1	0	0	0	ANKRD17	ENSG00000132466	185422
6591	4.77445174151401	-0.0288604510321937	0.0071396515462725	-0.0360001025784662	0	0	0	1	1	1	0	0	0	UTP3	ENSG00000132467	2019
6592	1.91182845061415	0.159608308497902	-0.157073925628134	0.316682234126036	0	0	0	0.999999999999428	0.999999999999732	0.999999999988116	0	0	0	ITGB4	ENSG00000132470	36490
6593	6.22864476727919	-0.0299129862397995	-0.0180542419720577	-0.0118587442677418	0	0	0	1	1	1	0	0	0	WBP2	ENSG00000132471	10808
6594	9.49475220801577	-0.4093942411846	-0.285593915553699	-0.123800325630901	0	0	0	0.999999999971311	0.999999999999995	1	0	0	0	H3-3B	ENSG00000132475	9459
6595	4.6579206635424	-0.341874078179319	-0.219808998897973	-0.122065079281346	0	0	0	1	1	1	0	0	0	UNK	ENSG00000132478	40993
6596	3.00976141164367	0.983452870585146	0.498141699098928	0.485311171486218	0	0	0	0.563181633171778	0.999999584831615	0.999999929506292	0	0	0	TRIM47	ENSG00000132481	4417
6597	7.25994801250602	-0.460182981143874	-0.317780613045846	-0.142402368098028	0	0	0	1	1	1	0	0	0	ZRANB2	ENSG00000132485	17998
6598	7.53955550563412	0.264851387529189	0.18478079261146	0.0800705949177294	0	0	0	1	1	1	0	0	0	EIF5A	ENSG00000132507	5464
6599	4.53902904025659	-0.287672300126263	-0.0667647544417616	-0.220907545684502	0	0	0	0.999999999999977	1	1	0	0	0	KDM6B	ENSG00000132510	20579
6600	-5.14487675639879	-0.930534737488036	-0.263856570120459	-0.666678167367577	0	0	0	0.620375749746244	0.999178747270412	0.956158212512791	0	0	0	CLEC10A	ENSG00000132514	5770
6601	-4.05528015343332	-0.829310275604192	-0.539432860305473	-0.289877415298719	0	0	0	0.808586323910853	0.989420614399584	0.999988468285705	0	0	0	SLC52A1	ENSG00000132517	19409
6602	-1.28481974497939	0.46236756334424	0.306933608721453	0.155433954622787	0	0	0	0.978992128503917	0.995469495398243	0.999794353375245	0	0	0	GUCY2D	ENSG00000132518	17727
6603	5.29834060969801	0.0218363948315492	-0.0162230665520919	0.0380594613836411	0	0	0	1	1	1	0	0	0	GPS2	ENSG00000132522	4240
6604	4.92705199981319	-0.976702868272007	-0.390081146395389	-0.586621721876618	0	0	0	0.549849433211277	0.999277325725719	0.995391132052461	0	0	0	XAF1	ENSG00000132530	20200
6605	2.29658431964303	-1.18460544310908	-0.666348655461282	-0.518256787647796	-1.23936334640511	0	0	0.107825735687055	0.984270408938031	0.999973388616407	0	0	0	DLG4	ENSG00000132535	32654
6606	2.42913462968295	0.471209599109941	0.204718599834724	0.266490999275217	0	0	0	0.999999999706986	1	1	0	0	0	RIDA	ENSG00000132541	14827
6607	5.43574013458838	0.0317182630406618	-0.0148020392246657	0.0465203022653276	0	0	0	1	1	1	0	0	0	VPS13B	ENSG00000132549	864314
6609	-3.66535779705574	0.360738159113575	0.493490792808138	-0.132752633694563	0	0	0	0.999216778689677	0.993188171997515	0.999999172790698	0	0	0	MATN2	ENSG00000132561	167884
6610	-2.46602003351449	-0.196961081256855	0.0324918037623494	-0.229452885019204	0	0	0	0.999997426767679	0.999999963595477	0.999999710954385	0	0	0	REEP2	ENSG00000132563	7912
6611	2.69462571419337	-0.139623348934841	-0.152505085407182	0.012881736472341	0	0	0	1	1	1	0	0	0	PCBD2	ENSG00000132570	102839
6612	4.65354954270614	0.0880443292103523	-0.0130281301586619	0.101072459369014	0	0	0	1	1	1	0	0	0	SDF2	ENSG00000132581	13843
6613	5.87286327086262	0.104514507876843	-0.0285691571512245	0.133083665028067	0	0	0	1	1	1	0	0	0	FLOT2	ENSG00000132589	18398
6614	4.20071422559191	0.069993664757054	0.025496887873997	0.0444967768830571	0	0	0	1	1	1	0	0	0	ERAL1	ENSG00000132591	6051
6615	4.15143217722008	-0.288148582233946	-0.1482946913418	-0.139853890892145	0	0	0	1	1	1	0	0	0	PRMT7	ENSG00000132600	49901
6616	3.23967470342531	-0.0327240338820665	-0.0133154517847416	-0.0194085820973249	0	0	0	1	1	1	0	0	0	NIP7	ENSG00000132603	5110
6617	3.76912519300683	-0.00107429443434404	-0.0319455830306827	0.0308712885963387	0	0	0	1	1	1	0	0	0	TERF2	ENSG00000132604	53004
6618	5.79994533454308	-0.144131699610877	-0.0977304692431158	-0.0464012303677617	0	0	0	1	1	1	0	0	0	VPS4A	ENSG00000132612	15589
6619	1.17154226232039	-0.458229073123745	-0.0977740685820313	-0.360455004541714	0	0	0	0.999989158155956	0.999999999994844	0.999999996699035	0	0	0	MTSS2	ENSG00000132613	24849
6620	-3.49219758915553	1.0518734229494	0.879263021944268	0.172610401005136	0.282577702853987	0	0	0.388794582860781	0.742455205776876	0.999999518596002	0	0	0	HSPA12B	ENSG00000132622	20426
6621	2.59619018583439	0.285413848723419	0.0584122427995526	0.227001605923867	0	0	0	0.999999999996806	1	1	0	0	0	ANKEF1	ENSG00000132623	72177
6623	4.89884943334816	-0.376874713687239	-0.244767434700068	-0.132107278987171	0	0	0	1	1	1	0	0	0	PCED1A	ENSG00000132635	5876
6624	-2.98116753557055	0.994119139808505	0.459373027847085	0.53474611196142	0	0	0	0.506701100748211	0.939111034211119	0.929971646584628	0	0	0	SNAP25	ENSG00000132639	135863
6625	5.65479101544276	-0.701373184950771	-0.048104390412842	-0.653268794537929	0	0	0	0.875264294018103	0.999869495518842	0.937764653337347	0	0	0	BTBD3	ENSG00000132640	35886
6626	4.2910116539296	0.381747124628962	0.0948170326924007	0.286930091936561	0	0	0	0.999999998776379	1	0.999999999999994	0	0	0	PCNA	ENSG00000132646	11673
6627	3.35002738097159	0.147613768310534	0.0789399582045682	0.0686738101059654	0	0	0	1	1	1	0	0	0	NXT1	ENSG00000132661	3980
6628	2.98044033788753	-0.00993842963915537	0.0015342983672193	-0.0114727280063747	0	0	0	1	1	1	0	0	0	POLR3F	ENSG00000132664	17257
6629	-3.0913521507035	-0.67945042948465	-0.274321036836277	-0.405129392648373	0	0	0	0.922530691500943	0.999139967666831	0.998906366971856	0	0	0	RIN2	ENSG00000132669	244851
6630	5.45547823906805	0.0398840763245385	0.00225117462689628	0.0376329016976422	0	0	0	1	1	1	0	0	0	PTPRA	ENSG00000132670	165656
6632	6.30408332265884	0.607141354414827	0.394373009217858	0.212768345196968	0	0	0	1	1	1	0	0	0	DAP3	ENSG00000132676	51050
6633	-5.60958793827579	2.14064783528779	1.10202387539705	1.03862395989073	5.31415209114227	0.478891845722946	0.197195177559024	7.33694509932959e-08	0.316087090020907	0.421867756521131	1	0	0	RHBG	ENSG00000132677	16008
6634	5.23599313132162	0.0877600732311166	-0.0127123260943867	0.100472399325503	0	0	0	1	1	1	0	0	0	KHDC4	ENSG00000132680	21368
6636	2.13633059912139	4.33983683910144	2.07208203869179	2.26775480040965	7.7998026901171	3.12309702644098	2.88056293367826	1.21399230580982e-14	0.0009339383022605	0.00204921698455885	1	0	0	NES	ENSG00000132688	8644
6637	-2.0634651292928	1.80298577372811	1.00648180737344	0.796503966354672	4.8400106772532	0.0399667846589558	0	8.09083390064746e-07	0.484065846513072	0.901015124734595	1	0	0	BCAN	ENSG00000132692	18142
6639	4.81189398579931	0.477321849248941	0.342526383169242	0.134795466079699	0	0	0	0.999999999571656	0.999999999999984	1	0	0	0	ARHGEF11	ENSG00000132694	110902
6640	-3.99998685675927	0.100569051441428	0.270151145977513	-0.169582094536085	0	0	0	0.997783887663291	0.987458476325197	0.998379964466797	0	0	0	RAB25	ENSG00000132698	9344
6643	5.16877236502894	0.598048082991846	0.249824021460499	0.348224061531346	0	0	0	0.970291340602985	0.999754833774333	0.999732209228174	0	0	0	FCRL2	ENSG00000132704	31399
6644	7.43985610298853	0.590867207279916	0.377712740467568	0.213154466812348	0	0	0	1	1	1	0	0	0	DCAF8	ENSG00000132716	46834
6645	-2.79320671592931	0.725541483413627	0.415550814438842	0.309990668974785	0	0	0	0.930035618423598	0.999106419673349	0.999980161901554	0	0	0	SYT11	ENSG00000132718	25632
6646	3.65787248686016	-0.105265225017055	0.00540645600643863	-0.110671681023494	0	0	0	1	1	1	0	0	0	IGHMBP2	ENSG00000132740	36739
6647	-0.0178566802897935	-0.80492597033047	-0.640163373499636	-0.164762596830834	0	0	0	0.765675495845126	0.905444779136073	0.999914111741568	0	0	0	ACY3	ENSG00000132744	8175
6649	0.746083205113693	0.179228891441276	0.0486713831328522	0.130557508308424	0	0	0	0.999999999384755	0.999999999998648	0.999999999999792	0	0	0	TESMIN	ENSG00000132749	44080
6650	1.88558546210156	0.483299710818968	0.224380848172141	0.258918862646828	0	0	0	0.999908606891727	0.999999990818205	0.999999998184445	0	0	0	MMACHC	ENSG00000132763	13082
6651	4.74866316322371	-0.0592884598501344	0.000582348071323402	-0.0598708079214578	0	0	0	1	1	1	0	0	0	DPH2	ENSG00000132768	3369
6652	3.3781987491372	-0.176586489094562	-0.121194966984262	-0.0553915221103001	0	0	0	1	1	1	0	0	0	TOE1	ENSG00000132773	3921
6653	5.3975895206307	-0.00317998611293913	-0.0527030065756495	0.0495230204627104	0	0	0	1	1	1	0	0	0	NASP	ENSG00000132780	35058
6654	3.13807343878228	0.00919058191256861	-0.0392054432589486	0.0483960251715172	0	0	0	1	1	1	0	0	0	MUTYH	ENSG00000132781	11730
6655	4.06996999698744	0.0920827677758433	0.013437955979497	0.0786448117963463	0	0	0	1	1	1	0	0	0	CTNNBL1	ENSG00000132792	178174
6656	1.46153809772519	0.0798323256000588	-0.173948799098798	0.253781124698857	0	0	0	0.999983273968889	0.999905818800516	0.999949073361464	0	0	0	LPIN3	ENSG00000132793	19761
6657	0.644781932447288	0.117724234154767	0.0223373766388605	0.095386857515906	0	0	0	1	1	1	0	0	0	ZSWIM3	ENSG00000132801	21508
6658	5.30613123445303	-0.304742715471709	-0.0114333169331378	-0.293309398538571	0	0	0	0.999999999490971	1	0.999999999999319	0	0	0	RBM38	ENSG00000132819	17937
6659	-3.71426365134796	0.158802026184568	-0.22110999501297	0.379912021197538	0	0	0	0.999956292914279	0.999853917355392	0.999583456651866	0	0	0	VSTM2L	ENSG00000132821	42239
6660	5.03593427470312	0.148405800043987	0.0973604792522886	0.0510453207916983	0	0	0	1	1	1	0	0	0	OSER1	ENSG00000132823	14832
6661	6.42802297377359	0.321412953821391	0.146898789459017	0.174514164362375	0	0	0	1	1	1	0	0	0	SERINC3	ENSG00000132824	25864
6662	2.34989377605418	0.0742114022099729	-0.044689374118656	0.118900776328629	0	0	0	1	1	1	0	0	0	PPP1R3D	ENSG00000132825	3642
6663	-1.21192287280204	0.542295285666857	0.171625427518709	0.370669858148148	0	0	0	0.997532835639158	0.999999826734559	0.999991629367105	0	0	0		ENSG00000132832	39645
6664	-1.31683773517957	-1.48412032851843	-0.797349688054148	-0.686770640464285	-3.1057793880756	0	0	0.000989550558696738	0.894605216157745	0.993412688413809	0	0	0	DMGDH	ENSG00000132837	238474
6666	5.43571431323195	0.0164286874122324	0.0399517968508523	-0.0235231094386199	0	0	0	1	1	1	0	0	0	AP3B1	ENSG00000132842	292372
6667	3.43210185224342	0.020464550402103	0.0314822283435405	-0.0110176779414375	0	0	0	1	1	1	0	0	0	ZBED3	ENSG00000132846	15213
6668	3.06132945310217	-0.533081177416614	-0.504977753703133	-0.0281034237134805	0	0	0	0.998288399256749	0.998935199958188	0.999999999999809	0	0	0	PATJ	ENSG00000132849	436198
6671	-5.82223175463837	0.936013227066936	0.570742774947365	0.365270452119571	0	0	0	0.615828772129458	0.975020762460441	0.999447511143384	0	0	0	SYT4	ENSG00000132872	9643
6672	-1.58868638535334	-0.269152396835989	-0.229559779584071	-0.0395926172519174	0	0	0	0.999999712721158	0.999999900715357	0.99999999999998	0	0	0	SLC14A2	ENSG00000132874	470693
6673	4.1249553117312	-0.350139500894521	-0.2560710536685	-0.0940684472260207	0	0	0	1	1	1	0	0	0	FBXO44	ENSG00000132879	8952
6674	0.837469311081674	0.144313556728699	0.0135914614825028	0.130722095246196	0	0	0	1	1	1	0	0	0	CPLANE2	ENSG00000132881	5491
6675	2.79968367753997	0.0224004165392606	-0.0175621354907545	0.0399625520300151	0	0	0	1	1	1	0	0	0	CASP9	ENSG00000132906	35702
6677	5.18775069917674	-0.124211806031121	-0.0172450163169815	-0.106966789714139	0	0	0	1	1	1	0	0	0	DCTN4	ENSG00000132912	50655
6679	1.52631223324167	-1.66735244601891	-0.659981512755606	-1.0073709332633	-2.05892540583779	0	-0.0286360995130704	0.019946609970745	0.838936417750364	0.488581738397076	0	0	0	ATP8A2	ENSG00000132932	653877
6680	-4.32664329148304	-0.362779208320198	-0.131011711286317	-0.231767497033881	0	0	0	0.999352448927849	0.999991202644806	0.999995866049967	0	0	0	MTUS2	ENSG00000132938	685608
6681	3.10669704556879	-1.002649050977	-0.478987123544497	-0.523661927432504	-0.0309597728964812	0	0	0.487655490035149	0.999999996584424	0.999999999991676	0	0	0	ZMYM5	ENSG00000132950	40167
6682	4.5561543649919	-1.22662469272817	-0.529665227008526	-0.696959465719645	-3.02376272966357	0	0	0.00129668444919563	0.999999999035827	0.999999268909344	0	0	0	USPL1	ENSG00000132952	43077
6683	4.68653645391327	-0.800796732379724	-0.33598840656065	-0.464808325819074	0	0	0	0.999954759928311	1	1	0	0	0	XPO4	ENSG00000132953	125719
6684	0.641495638883989	-0.621731975525971	0.000436677839408872	-0.62216865336538	0	0	0	0.986636905163513	0.99999999963457	0.99462015546757	0	0	0	TPTE2	ENSG00000132958	113885
6685	4.6783501104217	-0.565153370787901	-0.259152332956767	-0.306001037831134	0	0	0	0.999999999999989	1	1	0	0	0	POMP	ENSG00000132963	19855
6686	2.94042443135548	-0.614173817472008	-0.281389589657832	-0.332784227814177	0	0	0	0.999999999999697	1	1	0	0	0	CDK8	ENSG00000132964	151134
6687	2.33987124045431	-1.95642100814073	-1.41881713660469	-0.537603871536046	-3.36151141214254	-1.42633507088897	0	0.000409946475809231	0.0771222302951897	0.987377132369819	-1	0	0	ALOX5AP	ENSG00000132965	50948
6688	1.89455224673744	-0.81346222115126	-0.615767709971831	-0.197694511179428	0	0	0	0.935761338270798	0.998920703400219	0.999999999999998	0	0	0	HMGB1P5	ENSG00000132967	1110
6689	-2.11586010978846	0.0135234878690085	0.0305716351967638	-0.0170481473277553	0	0	0	0.999925139891	0.999807856733915	0.999983353123748	0	0	0	WASF3	ENSG00000132970	131265
6690	-5.5375293525309	-0.649335414392138	-0.0315707278601511	-0.617764686531987	0	0	0	0.915635070396012	0.999929882529617	0.957977105715416	0	0	0	RNF17	ENSG00000132972	115752
6692	-2.12327813030591	2.28417201819062	1.43372938003049	0.850442638160132	4.20601258569993	1.45485410021553	0	1.47915095925217e-05	0.0730925275599542	0.691700053600185	1	0	0	CHRM3	ENSG00000133019	528887
6694	1.0899636308778	0.724844360134745	0.424897972250166	0.299946387884579	0	0	0	0.985117147861789	0.999997412483073	0.999999998782011	0	0	0	MYH10	ENSG00000133026	157169
6695	2.72568377849256	0.0394673681295341	0.0721511504559502	-0.0326837823264161	0	0	0	1	1	1	0	0	0	PEMT	ENSG00000133027	86145
6696	3.11630874896225	0.240908682236898	0.0814775580436313	0.159431124193266	0	0	0	1	1	1	0	0	0	SCO1	ENSG00000133028	25901
6697	6.58628883876213	0.0908569936850689	0.133443156095949	-0.0425861624108803	0	0	0	1	1	1	0	0	0	MPRIP	ENSG00000133030	175222
6698	-2.81575279317479	-0.260637702197127	0.0854601964289321	-0.346097898626059	0	0	0	0.992387541405951	0.998545335877234	0.992918851270346	0	0	0	CHI3L1	ENSG00000133048	7773
6700	3.77183886928326	-0.0442333607331373	-0.0900974534470045	0.0458640927138672	0	0	0	1	1	1	0	0	0	PIK3C2B	ENSG00000133056	72177
6701	3.74449880233356	0.843240622008878	0.522855572452261	0.320385049556617	0	0	0	0.999271044584241	1	1	0	0	0	DSTYK	ENSG00000133059	69197
6702	1.28173455737512	0.902119556007882	0.728852667078174	0.173266888929708	0	0	0	0.781021956975729	0.984018636327817	0.999999999995167	0	0	0	CHIT1	ENSG00000133063	60814
6703	4.9026207401635	0.773248111694858	0.564064430876453	0.209183680818406	0	0	0	0.99988357446342	0.999999999997976	1	0	0	0	SLC41A1	ENSG00000133065	24654
6704	-4.93876808703306	0.319971850053664	0.257802389623976	0.0621694604296881	0	0	0	0.998012433704151	0.999040246796497	0.999996575776242	0	0	0	LGR6	ENSG00000133067	125982
6705	1.5322671506729	1.57316664320351	1.22033294060607	0.352833702597439	3.4133843154995	1.33218363105734	0	0.000340423501049825	0.0916298193939143	0.999940179605576	1	0	0	TMCC2	ENSG00000133069	57686
6706	-0.645079344808299	-2.50790581639146	-1.0105402896716	-1.49736552671986	-3.34288198244535	-0.0217891480997366	-1.41899609339169	0.0004379846027437	0.491329675523751	0.0781861005154116	-1	0	0	DCLK1	ENSG00000133083	362730
6707	-5.13254804417825	-0.519670177021844	-0.0113082376939317	-0.508361939327912	0	0	0	0.981636436215522	0.999994887892601	0.992997007481228	0	0	0	CCNA1	ENSG00000133101	11350
6708	3.90860028540749	-0.846975658613964	-0.357879665747927	-0.489095992866037	0	0	0	0.983351137294649	1	1	0	0	0	COG6	ENSG00000133103	136038
6709	4.65718465949738	-1.12566473037283	-0.330594915920427	-0.795069814452408	-0.803810634129732	0	0	0.210897870340832	0.999980525203362	0.938726461339333	0	0	0	SPART	ENSG00000133104	68542
6711	3.63183383066608	-1.91963329437084	-0.953630966258704	-0.966002328112135	-7.01672266846378	0	0	2.82289842718735e-12	0.632358683533427	0.633846805498696	-1	0	0	EPSTI1	ENSG00000133106	105883
6712	-3.39722503778272	-0.250113442429214	-0.298630453403183	0.0485170109739692	0	0	0	0.979987656031698	0.971025939714525	0.999135186800878	0	0	0	TRPC4	ENSG00000133107	237739
6713	-5.83178831157101	-0.0865176464974518	0.375822745486658	-0.462340391984109	0	0	0	0.999887748640579	0.993070058946809	0.993069639172057	0	0	0	POSTN	ENSG00000133110	36261
6714	2.16116858594219	-0.851532969788581	-0.443484974338596	-0.408047995449985	0	0	0	0.943091112523047	0.999999993177133	0.999999999999973	0	0	0	RFXAP	ENSG00000133111	9882
6715	11.0983029366405	-1.34687378780762	-0.506112158882244	-0.840761628925371	-4.52433743296563	0	0	3.59238152392095e-06	0.999999999862083	0.990407392749858	-1	0	0	TPT1	ENSG00000133112	7813
6716	3.12223101418098	-1.0829939499125	-0.563932988517915	-0.519060961394584	-1.25671606442055	0	0	0.104650517747498	0.999999999821214	1	0	0	0	GPALPP1	ENSG00000133114	48140
6718	-4.13506546942606	-1.42258151231606	-0.790860804928977	-0.631720707387083	-1.56865542367942	0	0	0.0586037557091547	0.775096483022832	0.947484391573636	0	0	0	KL	ENSG00000133116	49720
6719	1.79034218884031	-0.508848363024303	-0.310644931345894	-0.198203431678409	0	0	0	0.999999654164306	0.999999999993833	1	0	0	0	RFC3	ENSG00000133119	148489
6720	1.72523219525729	-1.73242722702821	-0.859834380214969	-0.872592846813245	-5.14946129114326	0	0	1.72619038848632e-07	0.825260802705066	0.874168589438581	-1	0	0	STARD13	ENSG00000133121	247493
6721	-6.67358257218793	0.134265866451183	-0.0755964334076529	0.209862299858836	0	0	0	0.99996168129385	0.99998575146246	0.999982630908173	0	0	0	IRS4	ENSG00000133124	16617
6722	4.34954272078324	0.00661126726466676	-0.0898877434561456	0.0964990107208124	0	0	0	1	1	1	0	0	0	MORC4	ENSG00000133131	186341
6723	3.47822574514696	0.198512467668205	0.111756775678091	0.0867556919901138	0	0	0	0.999999999211905	0.999999999986138	0.999999999999992	0	0	0	BEX2	ENSG00000133134	1661
6724	-4.80804894907164	0.817952341185737	0.35088599540432	0.467066345781417	0	0	0	0.714429481361303	0.97775777969098	0.968883905601615	0	0	0	RNF128	ENSG00000133135	103222
6726	3.38512888305805	0.319449560383984	0.187264823562773	0.132184736821211	0	0	0	1	1	1	0	0	0	TBC1D8B	ENSG00000133138	73477
6727	4.07806766630496	0.0251604042196609	-0.0327718169054965	0.0579322211251574	0	0	0	1	1	1	0	0	0	TCEAL4	ENSG00000133142	11498
6728	-3.3397875248549	0.107111724555203	-0.0880852201142166	0.19519694466942	0	0	0	0.999841810007333	0.999871965941264	0.999899512909836	0	0	0	BEX1	ENSG00000133169	1520
6729	4.2360027979062	-0.0310840053338195	-0.0843332220450952	0.0532492167112757	0	0	0	1	1	1	0	0	0	FAM104A	ENSG00000133193	29400
6730	4.07948634957794	0.262308834454712	0.145472768376284	0.116836066078428	0	0	0	1	1	1	0	0	0	SLC39A11	ENSG00000133195	446763
6731	-2.98266499751985	-0.070849077236355	0.409147636224891	-0.479996713461246	0	0	0	0.999975823395371	0.9940471009217	0.994805148095259	0	0	0	EPHB2	ENSG00000133216	210661
6732	5.89704853861052	-0.0950865404822112	-0.0522357394806923	-0.0428508010015189	0	0	0	1	1	1	0	0	0	SRRM1	ENSG00000133226	41565
6733	5.26905856795867	-0.153792414437884	-0.0383053046535791	-0.115487109784305	0	0	0	1	1	1	0	0	0	BTBD2	ENSG00000133243	49443
6734	-2.20245537551256	-0.835349278596482	-0.663466730779195	-0.171882547817287	0	0	0	0.757234025355814	0.919282089604746	0.999985629340039	0	0	0	PRAM1	ENSG00000133246	12584
6735	3.31127979074707	-0.000730444698231469	0.0164824823790202	-0.0172129270772516	0	0	0	1	1	1	0	0	0	KMT5C	ENSG00000133247	8268
6736	1.62789787511	-0.950712336357749	-0.484681237457681	-0.466031098900068	0	0	0	0.70264499176655	0.999999947688294	0.999999999997207	0	0	0	ZNF414	ENSG00000133250	4489
6737	0.0174573975865268	-1.1170620281082	-0.878165892464483	-0.238896135643714	-0.5981614781479	0	0	0.274968692636675	0.729072796513897	0.999999238486303	0	0	0	PDE6B	ENSG00000133256	45209
6738	3.89921715861094	0.0661048592166962	0.104098765307591	-0.0379939060908945	0	0	0	1	1	1	0	0	0	HSPBP1	ENSG00000133265	18158
6739	5.78879710789502	-0.145399491051584	-0.00673256552041401	-0.13866692553117	0	0	0	1	1	1	0	0	0	CSNK1G2	ENSG00000133275	40166
6740	2.12496037589129	0.175429659406847	-0.00194854150198642	0.177378200908833	0	0	0	1	1	1	0	0	0	SLF1	ENSG00000133302	120767
6741	6.6263948622133	0.551391020636006	0.285006090660551	0.266384929975455	0	0	0	0.999999999981031	1	1	0	0	0	CNDP2	ENSG00000133313	27638
6742	2.76415900681033	-0.383683325038954	-0.0195889901338488	-0.364094334905105	0	0	0	0.999999999999318	1	1	0	0	0	MACROD1	ENSG00000133315	167555
6743	5.30351454551379	-0.353785282106479	-0.113935076387256	-0.239850205719223	0	0	0	1	1	1	0	0	0	WDR74	ENSG00000133316	9467
6744	-4.85732034410049	-0.385566392125527	-0.110524456877272	-0.275041935248255	0	0	0	0.9894483597278	0.999482201091335	0.999132085493281	0	0	0	LGALS12	ENSG00000133317	10722
6745	6.75585224513453	0.182331762450003	-0.0187183582705357	0.201050120720539	0	0	0	1	1	1	0	0	0	RTN3	ENSG00000133318	78445
6746	2.70977470331121	0.338308388322291	0.11444494323322	0.223863445089071	0	0	0	0.999998796201721	0.999999999870845	0.999999999678066	0	0	0	PLAAT4	ENSG00000133321	9654
6747	-0.372079827982123	2.79802051199249	1.62046687772245	1.17755363427004	7.11778447048053	2.64679684465497	0.702377868844144	1.43477656397078e-12	0.00415981988542628	0.241345583567884	1	0	0	PLAAT2	ENSG00000133328	10609
6748	-0.370755249235727	0.383402458268482	0.137890619113442	0.24551183915504	0	0	0	0.999806286574899	0.999999650369995	0.999999413392844	0	0	0	MYH11	ENSG00000133392	153893
6749	4.24718373727564	0.0441115118044904	-0.0789002317298708	0.123011743534361	0	0	0	1	1	1	0	0	0	CEP20	ENSG00000133393	22906
6750	4.56372523132739	-0.197072970960338	-0.119414211676351	-0.0776587592839872	0	0	0	1	1	1	0	0	0	MED10	ENSG00000133398	6697
6751	-0.451599842988766	-0.151134263657685	0.0252131080509918	-0.176347371708677	0	0	0	1	1	1	0	0	0	PDZD2	ENSG00000133401	471801
6752	4.66923040434286	0.235220144400716	0.19718817718195	0.0380319672187666	0	0	0	1	1	1	0	0	0	MORC2	ENSG00000133422	43644
6753	3.64960544364754	-0.412346877843655	0.0685304376932856	-0.48087731553694	0	0	0	0.989980239774388	0.999818339739445	0.990423867011087	0	0	0	LARGE1	ENSG00000133424	760615
6754	-2.59165449470243	-1.33526293090131	-0.199466937467356	-1.13579599343395	-1.0674689063922	0	-0.5072375184341	0.14307521221432	0.992250322983621	0.30607880151663	0	0	0	GSTT2B	ENSG00000133433	3781
6755	-4.41861889498014	0.713624678555832	0.552693912404158	0.160930766151674	0	0	0	0.80880931121594	0.911407052822735	0.997915651271672	0	0	0	MYO18B	ENSG00000133454	288901
6756	4.74786079822374	-0.222971254380903	-0.140511031371457	-0.0824602230094467	0	0	0	1	1	1	0	0	0	SLC2A11	ENSG00000133460	29609
6757	3.6948460601604	0.426907382120532	0.235242683455552	0.19166469866498	0	0	0	0.999999999979145	1	1	0	0	0	C1QTNF6	ENSG00000133466	19219
6758	-6.31613536138028	-0.175816869445158	-0.215824914947893	0.0400080455027352	0	0	0	0.999827022366573	0.999612983598886	0.999999279269307	0	0	0	GGT2	ENSG00000133475	19664
6759	-5.10447924027162	-0.288889368386559	-0.0400203219365833	-0.248869046449975	0	0	0	0.999962640152311	0.999999919627195	0.99999918466261	0	0	0	FAM83F	ENSG00000133477	48580
6760	-6.10320711086506	-0.495252119128185	-0.22441623983125	-0.270835879296936	0	0	0	0.994263756831275	0.999927387305301	0.999986954339647	0	0	0	SEC14L4	ENSG00000133488	16809
6761	-3.25562763724185	-0.211686788774917	-0.158640691893955	-0.0530460968809621	0	0	0	0.99968036602665	0.999834445602837	0.999998875782566	0	0	0	ZDHHC8P1	ENSG00000133519	12121
6762	-1.39330796592655	-0.742999656524964	-0.317200896431803	-0.425798760093161	0	0	0	0.868138049383298	0.997950598274815	0.998348748473939	0	0	0	GIMAP6	ENSG00000133561	7273
6763	-1.09163771598914	-0.993892679652751	-0.649553730241491	-0.34433894941126	0	0	0	0.510029740637373	0.919908786745645	0.999459080346249	0	0	0	GIMAP4	ENSG00000133574	6584
6764	3.47159307123026	0.0761145683595257	-0.0215167609112807	0.0976313292708064	0	0	0	1	1	1	0	0	0	ADCK2	ENSG00000133597	23316
6765	6.02716565681944	0.00939876299546771	-0.00660568709700193	0.0160044500924696	0	0	0	1	1	1	0	0	0	MKRN1	ENSG00000133606	26503
