	AveExpr	Coef	t	P.value	Results	Genes.genes.hgnc_symbol	Genes.genes.ensembl_gene_id	Genes.genes.length
4779	2.25741384718016	0.088115290129211	0	1	0	KPTN	ENSG00000118162	9115
4780	9.41367138777136	-0.500954031077594	0	0.999999999999624	0	RPS25	ENSG00000118181	2979
4781	0.648085798474613	1.13029257910074	1.06398527466583	0.14386193681772	0	KIF14	ENSG00000118193	69254
4783	3.98191174479804	0.450739490480181	0	1	0	DDX59	ENSG00000118197	46011
4784	4.23615321718819	0.709868385616455	0	0.999782461381651	0	CAMSAP2	ENSG00000118200	121811
4785	6.47891171656558	0.616093759374043	0	0.999999990773869	0	ATF6	ENSG00000118217	211276
4787	0.428471944905984	0.618538352880546	0	0.995111472053226	0	MREG	ENSG00000118242	91512
4789	4.38126978063812	0.0867025138923099	0	1	0	FASTKD2	ENSG00000118246	30832
4790	-1.20520805924449	-0.232926962120358	0	0.998844274868147	0	NRP2	ENSG00000118257	116143
4791	4.91477216795317	-0.192016884724417	0	1	0	CREB1	ENSG00000118260	76251
4792	4.33859719810384	0.1146950063455	0	0.999999999868212	0	KLF7	ENSG00000118263	93130
4794	-4.09473360358964	0.667556938216092	0	0.925398221922615	0	B4GALT6	ENSG00000118276	63590
4795	1.44279637277411	0.688466725227392	0	0.999918580245519	0	C1orf54	ENSG00000118292	12716
4796	-0.250181605561472	0.851198609937209	0	0.90457124828511	0	CA14	ENSG00000118298	7827
4798	5.78175305515989	0.166660549047022	0	0.99999999999948	0	IRAG2	ENSG00000118308	103993
4799	3.49948932471116	-0.727784851646774	0	0.772625875583117	0	ATP10B	ENSG00000118322	289094
4800	8.53455654825288	-0.200927353972752	0	1	0	SPCS2	ENSG00000118363	29772
4801	3.35402321092362	-0.394263167531161	0	1	0	USP35	ENSG00000118369	26420
4802	0.692171798237631	1.03032410152049	0.106720725138381	0.457521459672644	0	ELOVL4	ENSG00000118402	32739
4803	-1.93665066559986	0.292554738448761	0	0.999999937369818	0	FILIP1	ENSG00000118407	201941
4804	3.72453022781151	0.155313837567289	0	1	0	CASP8AP2	ENSG00000118412	44542
4805	5.54835731568349	0.0676310218314384	0	1	0	HMGN3	ENSG00000118418	33493
4806	1.79596052682042	0.107175542377643	0	1	0	UBE3D	ENSG00000118420	173451
4807	-0.00775944087090462	-0.542098029045374	0	0.891583612330621	0	CNR1	ENSG00000118432	26483
4809	4.05130605488639	0.132907248259505	0	1	0	ANKRD13C	ENSG00000118454	95735
4810	-4.15087899855378	-0.432135603288614	0	0.996044166631893	0	SGIP1	ENSG00000118473	217872
4811	6.18419815775979	0.0829344591831056	0	1	0	PHF3	ENSG00000118482	143534
4812	-2.79170477509964	0.8431814442993	0	0.788155163977202	0	ZC2HC1B	ENSG00000118491	73907
4814	1.76605661699533	0.356902753395445	0	0.999995646386866	0	PLAGL1	ENSG00000118495	124299
4815	3.98691318569283	-0.138119221278022	0	1	0	FBXO30	ENSG00000118496	21293
4816	7.31751987893515	-0.0289324311915991	0	0.999999999444554	0	TNFAIP3	ENSG00000118503	16098
4817	1.97139454280779	-0.453211855788722	0	0.999999999969359	0	AKAP7	ENSG00000118507	148068
4818	0.611080122794021	0.328551271726958	0	0.999797489194226	0	RAB32	ENSG00000118508	11120
4819	0.0792196068267117	0.98967594701426	0	0.522334533587459	0	MYB	ENSG00000118513	37865
4820	0.59683823167293	0.385767298111672	0	0.99999999999538	0	ALDH8A1	ENSG00000118514	32722
4821	5.49855117040998	0.426282034277242	0	0.999974391636593	0	SGK1	ENSG00000118515	148864
4822	4.15198846554224	-0.116384661235759	0	1	0	RNF146	ENSG00000118518	21841
4823	-1.1254209774271	-0.345403230073275	0	0.999625655742465	0	ARG1	ENSG00000118520	113500
4824	3.37493447832912	-0.446141989875133	0	0.967610114565264	0	CCN2	ENSG00000118523	3196
4826	-0.792232510590137	-0.465554214903732	0	0.999999531677228	0	PMFBP1	ENSG00000118557	64721
4827	5.77462496941906	-0.209093874676983	0	1	0	FBXL5	ENSG00000118564	77298
4828	4.98051480127898	-0.1930357669068	0	1	0	MED28	ENSG00000118579	19464
4829	3.13294066317193	-0.016056558311655	0	0.999999999996904	0	SLC16A7	ENSG00000118596	193826
4830	4.14869386089956	0.00304632254798864	0	1	0	RXYLT1	ENSG00000118600	29959
4831	2.7158850497635	-0.264252389005263	0	1	0	ZNF430	ENSG00000118620	39416
4832	4.77329457028314	-0.0505234939459065	0	1	0	VAMP8	ENSG00000118640	20469
4833	0.608942458396006	0.167321049525469	0	1	0	DCLRE1B	ENSG00000118655	8873
4834	6.0583615775412	0.0899221866807753	0	1	0	MYL12B	ENSG00000118680	16982
4835	7.3307286698699	0.094400238789567	0	1	0	FOXO3	ENSG00000118689	124939
4836	3.66093256047465	-0.574259882013541	0	0.999435142637177	0	ARMC2	ENSG00000118690	126060
4838	9.15651319073948	0.167361108512468	0	1	0	RPN2	ENSG00000118705	63209
4839	4.49267697737591	-0.0262049213054576	0	1	0	TGIF2	ENSG00000118707	20462
4842	4.10571918418804	-0.536465807891408	0	0.999999243853253	0	PKD2	ENSG00000118762	70142
4843	2.64053367427829	-1.03327230477041	-0.11710694473237	0.453405438549597	0	ABCG2	ENSG00000118777	141478
4844	-1.67466593054923	1.02781992182593	0.0845505382432185	0.466322161771504	0	SPP1	ENSG00000118785	7865
4845	2.70027085137699	0.230222289945809	0	0.999996842401575	0	STBD1	ENSG00000118804	4397
4846	7.00453291965097	0.0172666021048418	0	1	0	CCNI	ENSG00000118816	29154
4848	5.52903413481835	0.102870093248224	0	1	0	MFSD1	ENSG00000118855	97521
4849	5.23630373365552	0.653494424532911	0	0.999999999999878	0	RAB3GAP2	ENSG00000118873	124236
4850	3.30810331945578	0.385113303098152	0	0.999999999999999	0	EEF2KMT	ENSG00000118894	13511
4851	-1.52245777228464	0.587800519175563	0	0.988047078292758	0	PPL	ENSG00000118898	78234
4852	5.29403690720534	-0.00756353654548381	0	1	0	UBN1	ENSG00000118900	35736
4854	3.1631565574278	-0.972475465779551	0	0.574528255656218	0	KLF12	ENSG00000118922	447840
4855	3.27632426633691	-0.625269716750777	0	0.999999999046704	0	UCHL3	ENSG00000118939	56540
4856	-5.34395401707481	-0.393783452468529	0	0.994752276753271	0	PCDH17	ENSG00000118946	97567
4857	3.09931360149319	0.216811603650456	0	1	0	HS1BP3	ENSG00000118960	90682
4858	3.44944885219371	0.163819200912516	0	1	0	LDAH	ENSG00000118961	139116
4859	2.72985482700324	-0.0223076481375699	0	1	0	WDR35	ENSG00000118965	79842
4860	3.03699397944944	5.13046964588796	13.9037891039481	4.87106834759419e-39	1	CCND2	ENSG00000118971	35582
4863	9.03283365116102	-0.247115589893593	0	1	0	ELL2	ENSG00000118985	76753
4864	-6.77847811165374	0.404755678611266	0	0.999893909783566	0	GLRXP3	ENSG00000118990	320
4865	-0.748004765926623	0.587366335429044	0	0.997042916753998	0	DNAH7	ENSG00000118997	331134
4866	3.86392327139638	0.211996259980214	0	1	0	CYP20A1	ENSG00000119004	67049
4867	4.6449767059899	0.188232507735983	0	1	0	NDUFB3	ENSG00000119013	14317
4868	4.59968806990501	-0.00723443191071649	0	1	0	GTF3C3	ENSG00000119041	36690
4869	2.03316667387353	0.47364610786426	0	0.999992700114182	0	SATB2	ENSG00000119042	201766
4870	5.72258257454843	0.0173856862697193	0	1	0	UBE2B	ENSG00000119048	20639
4871	-3.9360237973282	-0.208403457729666	0	0.999819048420769	0	TRPM6	ENSG00000119121	165599
4872	-4.75021028770639	1.26275810125731	1.02580428319747	0.152679534433891	0	GDA	ENSG00000119125	142598
4873	4.87370100312234	0.556139021514592	0	0.993939453301171	0	KLF9	ENSG00000119138	30053
4874	3.12681065686468	-0.315289254099821	0	1	0	TJP2	ENSG00000119139	153351
4876	4.05337724961438	0.257178477561361	0	1	0	ITGB1BP1	ENSG00000119185	20053
4877	4.24013939449614	0.139081573188757	0	1	0	CPSF3	ENSG00000119203	49450
4878	0.677312540269845	-0.0241980110930531	0	1	0	PIGZ	ENSG00000119227	22704
4879	4.94485971726809	0.0980581260618099	0	1	0	SENP5	ENSG00000119231	66858
4880	2.72958530988111	0.352152760921979	0	1	0	CCDC92	ENSG00000119242	54171
4881	1.1245249316201	0.70305378909885	0	0.978884587794343	0	C1orf198	ENSG00000119280	32470
4883	5.38954638572454	0.587460235754701	0	0.99999999999999	0	HEATR1	ENSG00000119285	55511
4884	5.81695344008481	0.146080993982332	0	1	0	PTBP3	ENSG00000119314	115948
4885	6.74414050446051	0.0906270608811326	0	1	0	RAD23B	ENSG00000119318	49055
4886	5.36937352682988	-0.177653026343512	0	1	0	FKBP15	ENSG00000119321	60452
4887	2.83312009020324	0.32480085229146	0	0.999999999619149	0	CTNNAL1	ENSG00000119326	70953
4888	3.91870693866388	0.12715785417172	0	1	0	ABITRAM	ENSG00000119328	16344
4889	3.66293740772517	0.120535591485579	0	1	0	DYNC2I2	ENSG00000119333	23194
4890	7.65661030810484	-0.0734497193512755	0	1	0	SET	ENSG00000119335	12976
4891	5.5935836188391	-0.00485863909910034	0	1	0	PTPA	ENSG00000119383	37996
4892	4.81558860541437	-0.0401686036936812	0	1	0	GLE1	ENSG00000119392	39219
4893	5.75970314680859	-0.0382739312284199	0	1	0	RAB14	ENSG00000119396	44881
4894	5.19476368157143	-0.277572958526809	0	1	0	CNTRL	ENSG00000119397	103069
4895	3.05757569146479	0.179633529882414	0	1	0	TRIM32	ENSG00000119401	13995
4896	5.84884432877803	0.0429995076599434	0	1	0	FBXW2	ENSG00000119402	41438
4897	2.95654660167653	0.454052073327347	0	0.999999529049713	0	PHF19	ENSG00000119403	39245
4898	3.85342042627931	0.0469304995806747	0	0.999999492147448	0	NEK6	ENSG00000119408	95701
4899	0.330287310574861	0.69973734287322	0	0.912238162859108	0	BSPRY	ENSG00000119411	21692
4900	6.07296181833542	-0.0894344064506241	0	1	0	PPP6C	ENSG00000119414	43366
4901	4.31343313621128	0.141851928407636	0	1	0	NDUFA8	ENSG00000119421	15721
4902	3.57280530411908	0.157960153147914	0	1	0	HDHD3	ENSG00000119431	3567
4904	4.84062566617346	-0.1651801076144	0	1	0	RBM18	ENSG00000119446	27218
4905	-3.45110968179507	-0.10197815322289	0	0.999999998790868	0	SLC46A2	ENSG00000119457	11956
4906	3.98982952113461	-0.0204854363152904	0	1	0	HSDL2	ENSG00000119471	92325
4907	5.96540546547184	-0.103663047251552	0	1	0	MAPKAP1	ENSG00000119487	269841
4908	1.6566521430009	-0.521377043398861	0	0.98903213660924	0	NR4A3	ENSG00000119508	45036
4909	3.14705631565292	0.0953767300385988	0	1	0	INVS	ENSG00000119509	202932
4910	2.54634037181268	-0.30328961754627	0	0.999999988421075	0	GALNT12	ENSG00000119514	42411
4911	4.5509068905514	0.0538369604283435	0	1	0	DENND1A	ENSG00000119522	550498
4912	6.26084180717142	0.078114999672982	0	1	0	ALG2	ENSG00000119523	5517
4913	1.55238409082824	-0.639365678843006	0	0.922268641550505	0	CSF3R	ENSG00000119535	17235
4914	4.68991916668899	0.370519287814737	0	1	0	KDSR	ENSG00000119537	39502
4915	4.42102953338472	0.121698341210907	0	1	0	VPS4B	ENSG00000119541	33293
4916	-4.5812579380113	0.504666968320805	0	0.970603337673627	0	ONECUT2	ENSG00000119547	55924
4917	3.71700635124051	-0.330817397983946	0	1	0	C19orf25	ENSG00000119559	18076
4918	2.11589570797193	0.159831589328745	0	1	0	ZBTB45	ENSG00000119574	25381
4919	5.50077694443685	-0.223079398799286	0	1	0	YLPM1	ENSG00000119596	96119
4920	3.23774165306191	-0.0501990639774479	0	1	0	DCAF4	ENSG00000119599	33326
4921	-1.9654385612354	-0.766075662012149	0	0.946305117721013	0	PROX2	ENSG00000119608	23283
4923	3.73874391072372	-0.183777009830764	0	1	0	FCF1	ENSG00000119616	25476
4924	-0.907807364926269	-0.0433348564671562	0	0.99999999999988	0	PGF	ENSG00000119630	13792
4925	3.89632424389371	0.0829391353887483	0	1	0	IFI27L2	ENSG00000119632	2474
4926	-0.0826333234329255	0.27061238591331	0	1	0	BBOF1	ENSG00000119636	63514
4927	5.83089819205044	-0.192161076916721	0	1	0	NEK9	ENSG00000119638	47991
4928	1.24165144110936	-0.184587219184398	0	1	0	ACYP1	ENSG00000119640	16246
4929	2.17729524075529	-0.141684096056986	0	1	0	IFT43	ENSG00000119650	182449
4930	6.52919059440653	-0.0555118436489996	0	1	0	NPC2	ENSG00000119655	17985
4932	2.63303077328504	0.0508192502332059	0	1	0	DNAL1	ENSG00000119661	58857
4933	3.70573433890501	0.0564460661532165	0	1	0	IRF2BPL	ENSG00000119669	4165
4934	2.50790787660849	-0.399709432059756	0	0.999999996615852	0	ACOT2	ENSG00000119673	8038
4935	0.679131173962337	0.0215680143940695	0	1	0	LTBP2	ENSG00000119681	114195
4936	4.78619413599503	-0.124704373200978	0	1	0	AREL1	ENSG00000119682	59680
4937	3.04870519880134	-0.0524038183492039	0	1	0	MLH3	ENSG00000119684	37763
4938	2.85553906491754	-0.0280275328949182	0	1	0	TTLL5	ENSG00000119685	321454
4939	-1.88653016965051	-0.454303159558485	0	0.999820847814856	0	FLVCR2	ENSG00000119686	84594
4940	4.13901672676946	-0.269271616573516	0	1	0	ABCD4	ENSG00000119688	17786
4941	5.40459306306668	-0.0938602923783129	0	1	0	DLST	ENSG00000119689	21852
4942	-5.3287903062959	0.173557744789467	0	0.999964774584948	0	PPP4R4	ENSG00000119698	133606
4943	2.1257282181602	-0.365282947536133	0	0.999999999999997	0	TGFB3	ENSG00000119699	24914
4944	-0.200013892034016	0.0238434869670708	0	1	0	ZC2HC1C	ENSG00000119703	55393
4945	3.74519490882022	-0.141038483198455	0	1	0	SLIRP	ENSG00000119705	53033
4946	7.38062143865108	-0.417759813733493	0	1	0	RBM25	ENSG00000119707	65367
4947	3.92574075394652	0.0901760283081638	0	1	0	ALDH6A1	ENSG00000119711	27645
4948	-0.0573599526588917	-0.117153886179385	0	0.999999999999935	0	GPR68	ENSG00000119714	21393
4949	-1.14334271977882	0.36757576505151	0	0.999999389703119	0	ESRRB	ENSG00000119715	191125
4950	3.16318825165341	0.0331192424681568	0	1	0	EIF2B2	ENSG00000119718	9445
4951	2.50443124931555	-0.0722526804945103	0	1	0	NRDE2	ENSG00000119720	64109
4952	3.357677223528	-0.307259791854049	0	1	0	COQ6	ENSG00000119723	13744
4953	4.3496475079353	-0.103029144425681	0	1	0	ZNF410	ENSG00000119725	45904
4954	6.94192710126337	-0.06292260107519	0	1	0	RHOQ	ENSG00000119729	42882
4955	0.160559358854944	0.0659758474259344	0	1	0	GPR75	ENSG00000119737	7055
4956	5.83958811678093	-0.0328516907722589	0	1	0	SUPT7L	ENSG00000119760	13031
4957	-3.05327389875877	0.435643739858533	0	0.999829907227688	0	KLHL29	ENSG00000119771	323432
4958	4.2150499498375	-0.264825842872382	0	1	0	DNMT3A	ENSG00000119772	114735
4959	7.11664138484735	0.00291079902102265	0	1	0	TMEM214	ENSG00000119777	8784
4960	2.63440432768251	-0.136037052789384	0	1	0	ATAD2B	ENSG00000119778	178459
4961	-2.15679194970275	-0.680870236235669	0	0.979602350155495	0	FKBP1B	ENSG00000119782	13980
4962	4.8100674714813	0.214957632193144	0	1	0	ATL2	ENSG00000119787	83331
4963	8.35482742924067	-0.0270844975742897	0	1	0	YPEL5	ENSG00000119801	13592
4964	5.51708744349043	0.114825923315062	0	1	0	FAM98A	ENSG00000119812	66603
4965	4.92154844741961	-0.091256192658034	0	1	0	YIPF4	ENSG00000119820	38690
4966	6.38590498433053	0.127654020867412	0	1	0	AFTPH	ENSG00000119844	68700
4967	3.77701756663847	0.479981131217604	0	0.999999999705896	0	LGALSL	ENSG00000119862	7412
4968	-2.53864510295611	-0.393778191108884	0	0.99810921351018	0	CNRIP1	ENSG00000119865	35880
4969	2.90959995132375	-0.185228093448303	0	0.999996019303981	0	BCL11A	ENSG00000119866	103947
4970	3.27496756998398	0.1649408543396	0	1	0	CRIPT	ENSG00000119878	13760
4971	-2.658006080403	0.698837030853684	0	0.825681987095589	0	EPCAM	ENSG00000119888	42443
4972	4.11425162851893	0.422531367413083	0	1	0	SLC17A5	ENSG00000119899	60613
4973	4.64633866859474	-0.0718403446072964	0	1	0	OGFRL1	ENSG00000119900	20248
4974	4.33442184517151	0.145144376414627	0	1	0	SLF2	ENSG00000119906	52171
4975	5.59067109580583	-0.0130235547452164	0	1	0	IDE	ENSG00000119912	122412
4977	-3.37583287531326	0.255168272332337	0	0.999433066784448	0	ELOVL3	ENSG00000119915	3290
4978	2.70532000379869	-0.582570155400783	0	0.966819680913809	0	IFIT3	ENSG00000119917	50166
4980	0.623016176096209	-0.707796402148185	0	0.934377409479762	0	IFIT2	ENSG00000119922	25577
4981	3.15215767831517	0.217998882129652	0	1	0	GPAM	ENSG00000119927	65512
4982	3.35832490802945	-0.0390655245047298	0	1	0	CUTC	ENSG00000119929	53576
4984	1.81243913173477	-0.453224787472966	0	0.999905446197499	0	PYROXD2	ENSG00000119943	31617
4985	-6.16933710082036	0.355694774656291	0	0.999966728529185	0	CNNM1	ENSG00000119946	64974
4986	4.91281070361542	0.205033325193146	0	1	0	MXI1	ENSG00000119950	79760
4987	4.26398325822385	0.0907884268732966	0	1	0	SMNDC1	ENSG00000119953	14208
4988	2.32970799492664	0.0653581307539932	0	1	0	C10orf88	ENSG00000119965	23410
4989	2.21296839655567	0.360231660679921	0	0.999999999998776	0	HELLS	ENSG00000119969	112471
4991	5.70595070747683	0.00674128623119863	0	1	0	TCTN3	ENSG00000119977	34320
4992	4.17920636813412	0.162639912635588	0	1	0	DENND10	ENSG00000119979	33898
4993	1.42084691754467	-0.149431705068716	0	1	0	AVPI1	ENSG00000119986	9817
4994	5.79542873252392	0.0938052460583894	0	1	0	WDR11	ENSG00000120008	58219
4995	3.90950633971483	-0.102426342782747	0	1	0	ARMH3	ENSG00000120029	210594
4996	-0.0271914296403823	-0.136869659872394	0	0.999999997353773	0	KCNIP2	ENSG00000120049	17946
4997	-1.76998817998356	-0.0347832709946962	0	0.999999999999963	0	CFAP58	ENSG00000120051	101269
4998	4.46272420701853	0.19391793219031	0	1	0	GOT1	ENSG00000120053	33754
5000	-1.56469350148607	0.238336362052534	0	0.999999999999971	0	C10orf95	ENSG00000120055	1706
5001	-5.82493749796283	-0.604887961949082	0	0.975030693907195	0	SFRP5	ENSG00000120057	5248
5002	6.2399698217328	-0.0587099484051521	0	1	0	GNA13	ENSG00000120063	47451
5004	5.71736660908908	-0.0795448185272951	0	1	0	KANSL1	ENSG00000120071	195473
5005	-6.03578735571821	-0.557941564231903	0	0.990854715356427	0	HOXB5	ENSG00000120075	2522
5007	-0.799170594571345	-0.21907948392715	0	0.998246665422875	0	HOXB3	ENSG00000120093	56042
5009	9.56077921956281	-0.176097313858353	0	0.999999999998835	0	DUSP1	ENSG00000120129	3099
5010	5.47239641484657	0.0389019257948888	0	1	0	PANK3	ENSG00000120137	30873
5012	-4.78578969648795	0.157135831886212	0	0.999984071520655	0	TEK	ENSG00000120156	121033
5013	3.88896817473709	0.0752333073289306	0	1	0	RCL1	ENSG00000120158	92973
5014	4.16339794792351	0.00517398608797315	0	1	0	CAAP1	ENSG00000120159	52118
5016	1.0996119118533	-0.371163939949918	0	0.999999868098712	0	MOB3B	ENSG00000120162	204605
5019	-0.996804876399896	0.154159985807718	0	1	0	MLANA	ENSG00000120215	19717
5020	2.8459459623499	-0.506355666244269	0	0.999998925352174	0	CD274	ENSG00000120217	20063
5023	-4.81774738352148	1.97883541887134	3.73154701743603	0.000103336895839095	1	GRIA2	ENSG00000120251	161893
5024	3.11172964335546	-0.129543278761444	0	1	0	NUP43	ENSG00000120253	25350
5025	3.75761633026099	-0.274991785170728	0	0.999999935199028	0	MTHFD1L	ENSG00000120254	236208
5026	1.26156850904153	-0.128102376080255	0	0.999999617056107	0	LRP11	ENSG00000120256	45602
5027	-4.04270002285143	-0.61109633857602	0	0.978403652545441	0	CCDC170	ENSG00000120262	127176
5028	4.78165793531749	-0.0172374633410914	0	1	0	PCMT1	ENSG00000120265	61977
5029	-0.873822405812029	-1.25306527965753	-0.969106931071803	0.166423139892021	0	PLEKHG1	ENSG00000120278	243782
5030	-5.89584655503288	-0.0116841143656012	0	0.999999964126576	0	MYCT1	ENSG00000120279	26672
5031	3.03542460083839	0.0769957455772166	0	0.999999999999999	0	TASL	ENSG00000120280	18957
5033	3.70796996333286	-0.00356894165025778	0	1	0	CYSTM1	ENSG00000120306	106896
5034	5.26163917389476	-0.0738183587173689	0	1	0	WDR55	ENSG00000120314	9256
5035	-2.98409204918159	-0.240021138298548	0	0.999685145977654	0	ARAP3	ENSG00000120318	28829
5036	-3.63127604911003	1.06218980620534	0.264675789395451	0.39567086689986	0	PCDHB8	ENSG00000120322	2749
5037	0.0182863977153751	0.12073304028147	0	0.999999999960989	0	PCDHB10	ENSG00000120324	3294
5038	0.421431836192651	0.349856841303336	0	0.99999830929845	0	PCDHB14	ENSG00000120327	4416
5039	-1.60393749997413	0.303687377169921	0	0.999999917889033	0	PCDHB12	ENSG00000120328	3874
5041	-1.80959726081188	0.28143478969261	0	0.999999996640378	0	TNN	ENSG00000120332	80242
5042	4.03773555661242	0.438860694263323	0	1	0	MRPS14	ENSG00000120333	12636
5043	1.43695292999393	0.757181015192147	0	0.999971075829789	0	CENPL	ENSG00000120334	25333
5044	-4.97664795043044	-0.0484315917588019	0	0.999999204713412	0	TNFSF18	ENSG00000120337	11739
5045	2.78204868818764	0.578584555181252	0	0.998989110012179	0	SEC16B	ENSG00000120341	60347
5046	3.93327488124943	0.37642262752178	0	1	0	GORAB	ENSG00000120370	22015
5048	3.13276253252946	0.167958698170331	0	1	0	ACAT2	ENSG00000120437	17067
5049	6.49370764877294	-0.0292349076330707	0	1	0	TCP1	ENSG00000120438	11205
5050	-6.65405374975223	0.852350696267353	0	0.803782215759272	0	TTLL2	ENSG00000120440	34432
5051	6.31982978447595	-0.283910412796864	0	1	0	SNX19	ENSG00000120451	50229
5052	-0.738616360428028	-0.642031673357214	0	0.970479230915429	0	KCNJ5	ENSG00000120457	29807
5053	2.94535367901567	-0.178424710443993	0	1	0	MSANTD2	ENSG00000120458	34208
5055	-5.62113483724087	0.640385809042439	0	0.937915571588261	0	TEX11	ENSG00000120498	379771
5057	3.46380326759911	0.162305912225369	0	1	0	PDZD11	ENSG00000120509	3919
5058	3.58165393682161	0.0623783312309367	0	1	0	SLC10A7	ENSG00000120519	268397
5059	3.36284815471723	0.117065908931069	0	1	0	NUDCD1	ENSG00000120526	93202
5060	4.74718745112567	0.0404237062925512	0	1	0	ENY2	ENSG00000120533	11630
5061	3.11981200061902	0.0645520040330463	0	1	0	MASTL	ENSG00000120539	33129
5062	5.24374482948754	-0.921584552103877	0	0.620868215196584	0	KIAA1217	ENSG00000120549	853102
5065	-0.351343865685656	-0.832255238429521	0	0.741110464444464	0	PLXDC2	ENSG00000120594	473617
5066	5.53738033965418	-0.138762938072311	0	1	0	EPC1	ENSG00000120616	111047
5067	-1.13854657076659	0.352121509697046	0	0.99911727642188	0	IQSEC3	ENSG00000120645	111688
5068	1.63261964984335	0.103748832886162	0	1	0	CCDC77	ENSG00000120647	53369
5069	4.04082434775161	0.250008293468936	0	1	0	TAF12	ENSG00000120656	60462
5070	-4.33185015582491	-0.718812921194757	0	0.87625804240785	0	ENOX1	ENSG00000120658	573842
5072	2.12580928308028	-0.621480661095485	0	0.999999996909007	0	MTRF1	ENSG00000120662	47208
5074	-0.570337614906476	-0.786483213015396	0	0.7809648279323	0	SOHLH2	ENSG00000120669	46371
5075	4.62727572946212	-0.71844350913969	0	0.999790595190579	0	DNAJC15	ENSG00000120675	91010
5076	5.3171353807206	-0.672671171121433	0	0.99999999736467	0	PROSER1	ENSG00000120685	28224
5077	7.07023176139922	-0.611385947033904	0	0.999999999999943	0	UFM1	ENSG00000120686	13770
5078	2.18686721800618	-0.649436021578007	0	0.999999999875034	0	WBP4	ENSG00000120688	22497
5079	5.99948683572846	-0.725179961629564	0	0.999992650604496	0	ELF1	ENSG00000120690	129516
5080	-2.29751578614028	-0.491798588646975	0	0.999952348511193	0	SMAD9	ENSG00000120693	75934
5081	5.40279330246079	-0.584371093988165	0	0.999999964595842	0	HSPH1	ENSG00000120694	27415
5082	1.13120563566971	-0.379187449812442	0	0.999999999149034	0	KBTBD7	ENSG00000120696	4735
5083	5.63950326507671	-0.596976490308444	0	0.999999999914743	0	ALG5	ENSG00000120697	51025
5084	3.40814286450258	-0.546238322018624	0	0.999999999999998	0	EXOSC8	ENSG00000120699	27065
5085	6.53573315578233	-0.0552491748942403	0	1	0	ETF1	ENSG00000120705	37141
5086	1.36000949699338	-0.994136469234647	0	0.510354916984018	0	TGFBI	ENSG00000120708	34830
5087	5.99829426243253	-0.18949965269519	0	1	0	FAM53C	ENSG00000120709	17794
5088	6.56145590566738	0.0877762608573995	0	1	0	SIL1	ENSG00000120725	346833
5089	6.36278232264946	0.0110150476001198	0	1	0	PAIP2	ENSG00000120727	28133
5091	6.00975044190341	-0.119599205414951	0	1	0	KDM3B	ENSG00000120733	84343
5092	7.83087563733128	-0.451177562155046	0	0.999628455902874	0	EGR1	ENSG00000120738	3824
5093	8.74301959026886	-0.0603016208147817	0	1	0	SERP1	ENSG00000120742	61230
5094	0.804650075273866	0.702431947226941	0	0.988915634596452	0	PLS1	ENSG00000120756	117271
5095	-2.08625483959365	1.26925465013173	1.19979007549244	0.115325356361084	0	ZFP30	ENSG00000120784	78588
5096	4.16398791800824	-0.17247779008246	0	1	0	NR2C1	ENSG00000120798	53399
5097	4.25806896563732	0.180779488510258	0	1	0	UTP20	ENSG00000120800	106513
5098	5.62383528093744	0.261792707549856	0	1	0	TMPO	ENSG00000120802	34772
5099	5.78297249211063	0.182609773008433	0	1	0	ARL1	ENSG00000120805	14656
5100	-0.293316409862318	0.353530492559139	0	0.999999999951723	0	GLT8D2	ENSG00000120820	75196
5101	3.27798779122788	0.0247100449557309	0	1	0	MTERF2	ENSG00000120832	9883
5102	3.48383811630965	-0.0089642840431976	0	1	0	SOCS2	ENSG00000120833	13673
5103	3.99830181601496	0.0657359268711772	0	1	0	NFYB	ENSG00000120837	21155
5104	3.90964133613014	0.00748802352431976	0	1	0	WASHC3	ENSG00000120860	49309
5105	2.38479269906486	0.0257591693691803	0	1	0	APAF1	ENSG00000120868	90143
5106	4.59488805619169	1.03845503737561	0.151630631005431	0.439762268013202	0	DUSP4	ENSG00000120875	17620
5107	-0.727060370087385	0.685436192414256	0	0.95506304750331	0	CLU	ENSG00000120885	17783
5108	4.70214266368949	-0.427115427724216	0	0.999999967729669	0	TNFRSF10B	ENSG00000120889	48898
5109	2.62197580309743	-0.973528262938268	0	0.575401966537059	0	SORBS3	ENSG00000120896	30802
5110	8.46612123781188	-0.0464385808186414	0	1	0	PTK2B	ENSG00000120899	147909
5111	-2.32880015722376	0.129657242048598	0	0.999999997763601	0	CHRNA2	ENSG00000120903	20127
5113	5.32828496360264	-0.0525862246024547	0	1	0	PPP3CC	ENSG00000120910	100323
5114	1.29286148171392	-1.40345744782942	-2.36772555308994	0.00909235063184056	0	PDLIM2	ENSG00000120913	19746
5115	3.59364454491673	-0.480624465668326	0	0.99995145592207	0	EPHX2	ENSG00000120915	54783
5116	4.22841893219571	-0.0372482694359615	0	1	0	RNF170	ENSG00000120925	47653
5118	4.49833037831567	0.109338783981693	0	1	0	UBIAD1	ENSG00000120942	22851
5119	6.84175887664818	-0.0422679535031873	0	1	0	TARDBP	ENSG00000120948	18184
5120	-3.9085559571138	0.275657296526148	0	0.998923895234638	0	TNFRSF8	ENSG00000120949	80904
5122	7.25768237128069	-0.0475984679932111	0	1	0	ZNF706	ENSG00000120963	28315
